#	AM14_P1	AM14_P2	AM14_P3	AM14_P4	AM14_P5	AM14_P2_1	AM14_P2_2	AM14_P2_3	AM14_P2_4	AM14_P2_5	AM14_R_1	AM14_R_2	AM14_R_3	AM14_R_4	AM14_R_5	AM14_R2_1	AM14_R2_2	AM14_R2_3	AM14_R2_4	AM14_R2_5
Cit	1088.293229	913.4640594	1082.759853	502.1435273	318.3005132	809.9793955	1110.207345	935.3862634	297.8845246	885.6917696	890.8875816	739.2768346	1329.291766	1580.481928	1695.232173	1332.668354	796.9178578	689.1062404	821.0421866	409.6684452
Cited2	2380.763554	2182.192257	1762.740482	1846.55526	1301.706576	2520.303235	2692.317208	2499.691635	1582.827093	1397.262967	1787.80146	1334.24278	2099.676767	2245.077885	2331.169428	2591.797809	1351.214354	1716.600635	1956.341065	1560.802919
Cited4	33.21541273	7.591114067	37.20824237	58.60256269	26.1291466	0	10.30354844	4.409599356	8.835557933	0.910269034	30.13148529	194.1023653	119.1663073	158.7094823	549.4642005	15.24586946	9.331590841	63.01965618	257.1191114	27.08551704
Ciz1	2108.201785	2833.509844	2828.756626	3910.284722	2892.021454	2431.040199	2188.988866	1983.21731	3507.716499	3195.044308	3051.315077	3911.584622	3378.616572	3322.979785	3525.578493	2120.969487	3289.385771	3742.81958	2923.953566	3954.485487
Ckap2	652.0967058	534.4144303	1006.482956	196.4909455	136.5841754	549.9043787	764.5232943	1057.752646	114.8622531	588.9440647	725.1644125	342.6328709	560.5851639	677.8217472	776.4559686	1373.921883	721.331972	242.4886771	540.3227703	168.1559183
Ckap2l	1428.262747	1850.207535	3040.843607	574.5349283	305.2359399	2037.621636	1944.279591	2807.81239	130.0089239	1857.859097	2834.368383	770.5019978	1675.041897	1747.457529	1345.736911	3592.644298	1834.590759	637.0465245	1025.992203	457.0681
Ckap4	2817.448539	1982.798994	1426.005889	1598.356171	1636.634728	1402.862273	1114.328764	1057.752646	1645.938221	1572.034621	1502.556733	1357.872633	2138.279937	3223.786359	2552.75663	1116.535734	957.4212203	1570.011434	2388.599281	1599.174068
Ckap5	2725.617692	3337.053744	4285.459315	1999.381551	2587.973202	3710.47704	3345.562179	4281.720975	1494.471513	3280.609597	4255.570105	2362.141393	2809.639414	2838.585219	2839.198623	5312.7371	3448.955975	2320.767339	2356.304127	2162.32711
Ckb	248.1386716	381.0739262	363.7105691	412.5160785	308.7990053	247.9528762	145.280033	94.80638616	382.4534362	292.1963598	275.2008989	724.0862148	1060.747975	1234.958159	1026.867522	187.4345128	137.1743854	1093.254036	1660.716193	268.5980439
Cklf	2052.517122	1550.105492	985.0882167	1666.151292	2178.220676	1971.500869	2508.398868	2528.905231	2139.467242	1670.343677	784.4230003	1490.368596	1188.306276	1051.45032	1127.752753	1138.059315	1228.970514	1201.483445	1196.162822	1601.431195
Cks1b	2707.056138	2297.577191	3547.80591	1147.920787	688.8593196	2491.650902	3311.045292	2941.202771	811.6091073	2982.951623	3504.291739	1459.987356	2448.783695	3109.713918	2453.672922	4507.396466	2867.597865	1490.551868	2009.752281	1029.249647
Cks2	696.0582815	930.6705846	1173.920047	424.0067771	347.9927252	1202.295946	1385.827265	1819.510934	464.4979028	1188.811358	896.9138787	644.757422	1127.883923	1248.183949	1351.141477	2133.524909	771.7225625	583.616816	890.60098	399.5113763
Clasp1	2131.159496	3000.514353	3651.058782	3951.651237	3943.12576	2880.661415	2092.650688	2875.05878	3130.311953	4173.583519	2965.942535	3595.957297	3591.773206	3362.657156	2705.885997	3127.196872	3551.603474	3798.989274	2981.091146	3912.728649
Clasp2	2401.278956	3684.220694	5358.917107	2723.29556	3009.602613	3711.579053	3260.557904	3614.769072	2120.533904	3642.896672	4136.048547	3768.961579	3831.784219	4118.18042	3576.021108	5131.580298	5301.276757	3786.659341	2941.343264	2760.465611
Clasrp	1251.927983	991.3994971	837.1854533	1481.151045	1334.961854	1030.381952	885.5899885	886.3294706	1108.231409	1101.425531	1005.387226	1400.0688	1275.583008	1127.498614	1324.118647	886.9508764	955.5549021	1217.923355	630.997626	1624.002459
Clba1	0	35.93127325	22.32494542	57.45349283	29.69221205	25.34629401	15.45532266	33.07199517	2.524445124	56.43668008	34.14901666	65.82601952	16.78398694	39.67737057	59.45022498	19.72994872	27.06161344	39.72978325	44.7163672	31.59976988
Clca3a1	25.4000215	0	7.441648473	5.745349283	7.126130892	0	0	0	7.573335371	0	13.05697696	16.87846654	30.2111765	21.49190906	37.83196135	6.277710955	0	12.32993273	27.32666884	0
Clcc1	2479.432868	2211.038491	2606.437378	1809.785024	1945.433734	2053.049815	2258.537818	2243.383672	1972.853864	1878.795285	3144.722681	2113.184011	2166.812714	2288.061703	2219.475066	2583.726466	2523.262163	2126.2284	2519.022019	1836.172342
Clcf1	975.94698	883.0996031	822.3021563	1216.864978	1209.066875	925.6907377	699.6109391	637.187107	1119.591412	1096.874185	864.7736277	978.9510596	792.2041837	737.3378031	578.288552	567.6844335	996.6139018	1097.364013	898.0537079	1151.134474
Clcn2	0	20.24297084	49.30092114	85.03116939	52.25829321	5.510063915	28.84993563	28.66239581	85.8311342	16.3848426	38.16654803	110.5539559	73.84954255	142.1772445	201.7704605	0	11.19790901	42.4697683	65.83242948	62.07097654
Clcn3	2547.329079	3788.471994	3341.300165	2325.71739	2905.086027	4150.180141	4202.302232	4648.268921	2203.840593	3466.30448	3033.236185	2467.631809	2927.127323	2650.117709	2833.794057	4390.810405	3724.237905	2898.904184	2663.108091	2228.912339
Clcn4	4158.276597	3713.066927	3854.773909	3641.402376	3776.849373	3321.466528	3433.657518	4364.952163	3819.485472	3416.239683	4526.753473	4111.59445	3668.979546	3443.665121	3662.494163	3617.755142	3845.548586	4104.497607	3725.121812	3613.659398
Clcn5	180.7309222	405.8715654	386.9657206	446.9881742	726.865351	418.7648575	404.9294537	300.4039561	411.4845552	442.3907503	233.0168195	381.4533439	426.3132683	403.3866008	270.2282953	422.4002657	559.8954505	530.1871075	455.8585211	444.6539047
Clcn6	175.3578407	402.3290455	479.0561205	612.4542336	711.4254007	402.2346658	422.4454861	533.0103222	579.3601559	552.5333034	432.8890053	513.1053829	491.7708174	352.1366638	326.0754764	234.9657529	477.7774511	412.3677502	329.1621474	920.9075792
Clcn7	2893.648603	2322.880904	2989.682274	3574.756324	3305.337046	1474.493104	1436.82983	1027.98785	3016.711923	2733.537908	2811.267577	3279.48605	3407.149349	2990.681807	2992.32799	1751.481357	3006.638569	3664.730006	3009.659937	3983.828131
Cldn1	0	0	0	5.745349283	7.126130892	0	0	0	18.93333843	0	0	12.65884991	8.391993471	21.49190906	1.801521969	0	0	28.76984304	27.32666884	0
Cldn10	68.38467327	6.072891253	20.4645333	0	24.94145812	1.102012783	2.060709688	3.307199517	12.62222562	0	31.13586813	59.91855623	125.8799021	52.90316076	535.0520248	1.793631701	7.465272673	87.67952165	146.5703147	16.92844815
Cldn12	106.9731675	50.10135284	25.1155636	11.49069857	34.44296598	37.46843462	37.09277439	0	12.62222562	14.56430454	13.05697696	10.12707993	30.2111765	9.919342642	18.01521969	31.38855478	7.465272673	34.24981314	12.42121311	3.38568963
Cldn13	0	11.13363396	104.1830786	381.4911924	317.1128247	0	0	0	64.37335065	0.910269034	31.13586813	974.7314429	1626.368335	1122.538942	3201.304539	4.484079254	9.331590841	295.9183856	2474.305652	78.99942469
Cldn15	0	0.506074271	0	1.149069857	0	0	2.060709688	7.716798873	6.311112809	8.192421302	0	16.03454322	13.42718955	39.67737057	48.64109316	1.793631701	0	31.50982809	29.81091146	5.642816049
Cldn2	0	4.55466844	266.969139	22.98139713	0	0	4.121419376	11.02399839	0	0	237.0343509	37.1326264	119.1663073	66.12895095	145.9232795	16.14268531	97.98170383	93.15949175	131.664859	2.25712642
Cldn7	19.53847808	12.14578251	49.30092114	9.192558853	0	7.714089481	22.66780657	6.614399034	5.048890247	6.371883235	52.22790783	31.22516311	93.99032688	137.2175732	102.6867522	8.968158507	14.93054535	57.53968608	88.19061308	0
Cldnd1	2060.332513	2361.342549	2144.124966	1993.636201	2175.845299	2367.123458	2845.324902	2844.191585	2121.796126	1816.896991	2565.193781	2144.409174	1970.440067	2000.400766	2069.948742	3120.022345	2546.59114	2338.577241	2813.404769	1981.756996
Clec10a	8.792315135	26.3158621	0	47.11186412	114.0180943	0	0	0	191.8578294	0	2.008765686	92.83156599	67.13594777	33.06447547	45.03804922	0	0	21.91988041	105.5803114	54.17103407
Clec11a	106.9731675	107.2877455	91.1601938	110.3107062	73.63668589	107.9972527	176.1906783	125.6735816	79.5200214	104.6809389	107.4689642	129.1202691	46.99516344	79.35474114	95.48066435	110.3083496	134.3749081	86.30952912	70.80091473	138.8132748
Clec12a	946.6392629	1122.978808	844.6271017	355.0625857	524.9583091	1127.359077	1256.002555	1645.33176	400.1245521	456.9550548	632.761191	1039.713539	1352.789348	1259.756516	1978.071122	1073.488573	362.0657246	937.0748876	1741.454078	296.8121242
Clec16a	1100.016316	967.1079321	791.6053564	811.2433188	929.9600814	1160.41946	1438.89054	1423.198192	1081.724735	964.8851756	762.3265777	677.6704318	684.7866673	629.8782578	828.7001057	857.3559533	685.8719268	660.3363974	874.4534029	799.0227526
Clec2d	225.6694218	216.0937138	266.0389329	124.0995445	350.3681022	292.0333875	247.2851626	383.635144	243.6089544	192.9770351	168.7363176	204.2294452	229.9406211	196.7336291	131.5111037	444.820662	290.2124752	124.6693198	79.4957639	181.6986768
Clec2g	31.26156492	49.59527857	15.81350301	39.06837512	70.07362044	72.73284368	79.337323	120.1615825	58.06223784	61.89829428	2.008765686	26.16162314	26.85437911	28.10480415	32.42739544	48.42805594	34.52688611	35.61980567	26.08454753	42.88540197
Clec2i	1460.989698	1848.689312	1146.013865	1319.132195	1937.119914	2000.153201	2233.294125	2367.403654	1658.560446	1403.63485	762.3265777	935.0670466	929.8328766	656.3298382	677.3722603	1059.13952	1039.53922	541.1470477	839.6740062	1410.704012
Clec4a1	27.35386931	54.65602128	11.16247271	101.1181474	110.4550288	1.102012783	0	0	148.9422623	0.910269034	51.22352499	1183.180505	2020.792028	1430.038564	3945.333112	0.896815851	5.598954505	1041.19432	2248.239573	84.64224074
Clec4a2	159.7270583	43.01631305	3.720824237	39.06837512	78.38743981	0	2.060709688	0	63.11112809	5.461614201	2.008765686	230.3910683	303.7901637	347.1769925	520.639849	0	1.866318168	226.0487667	516.7224654	23.69982741
Clec4a3	465.9927021	224.6969764	19.53432724	245.9009493	292.1713666	30.85635792	95.30782308	49.60799276	311.7689728	11.83349744	111.4864956	3551.229361	6241.964744	4442.21228	11965.70892	43.94397669	11.19790901	3594.860387	6552.189916	142.1989644
Clec4a4	0	3.542519898	6.511442414	9.192558853	16.62763875	0	0	0	7.573335371	0	0	28.69339313	28.5327778	23.14513283	52.2441371	0	0	16.43991031	39.74788195	4.514252839
Clec4b1	231.5309652	56.17424409	0	40.21744498	92.6397016	0	2.060709688	6.614399034	153.9911525	0	18.07889117	194.9462886	295.3981702	175.24172	367.5104817	2.690447552	2.799477252	171.2490657	259.603354	39.49971234
Clec4d	0	0.506074271	0	11.49069857	19.00301571	1.102012783	0	0	42.9155671	0	0	21.94200651	40.28156866	71.08862227	104.4882742	0	0	20.54988789	37.26363933	11.2856321
Clec4e	0	4.55466844	0	76.98768039	129.4580445	0	0	0	133.7955916	0.910269034	12.05259411	364.5748774	584.0827456	624.9185865	1237.645593	0	0	508.267227	674.4718719	19.18557457
Clec4g	0.976923904	23.27941647	7.441648473	4.596279426	14.25226178	17.63220453	26.78922595	11.02399839	15.14667074	6.371883235	1.004382843	0.843923327	0	3.306447547	16.21369772	0.896815851	0.933159084	0	24.84242622	15.79988494
Clec4n	146.5385856	146.2554644	0.930206059	62.04977226	68.88593196	0	1.030354844	0	20.19556099	0	6.026297057	51.47932296	105.7391177	211.612643	129.7095818	13.45223776	0.933159084	87.67952165	115.5172819	36.11402272
Clec5a	0	0	0	21.83232728	84.32588222	0	0	0	85.8311342	0.910269034	12.05259411	32.91300976	28.5327778	132.2579019	133.3126257	0	0	35.61980567	73.28515735	55.29959728
Clec7a	343.8772142	191.8021488	7.441648473	209.1307139	400.2510184	0	0	0	493.5290217	3.641076134	29.12710244	590.7463291	476.6652292	839.837677	1102.531445	6.277710955	39.19268153	284.9584453	857.0637046	205.3985042
Clec9a	1.953847808	2.530371356	26.97597572	6.89441914	30.87990053	0	0	0	20.19556099	0.910269034	18.07889117	24.47377649	13.42718955	16.53223774	7.206087876	8.968158507	8.398431757	39.72978325	38.50576064	4.514252839
Clhc1	0	26.3158621	15.81350301	16.08697799	5.93844241	47.38654967	18.54638719	42.99359372	1.262222562	19.1156497	1.004382843	1.687846654	6.713594777	1.653223774	1.801521969	0	0	1.369992526	1.242121311	0
Clic1	23961.98951	18517.76365	20073.84676	21189.99723	16918.62243	17196.90948	17806.59242	17297.20467	20444.21883	24199.50226	24187.54762	18368.83514	20085.39717	22138.31955	20737.31938	19756.85319	17847.60064	18842.8772	22453.82694	19474.48675
Clic3	28.33079321	13.66400532	7.441648473	5.745349283	21.37839268	6.612076698	0	2.204799678	23.98222867	15.47457357	0	11.81492658	30.2111765	18.18546151	9.007609845	1.793631701	11.19790901	13.69992526	8.694849177	33.8568963
