NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_NICOTINAMIDE_SALVAGING	REACTOME_NICOTINAMIDE_SALVAGING		14	-0.45307955	-1.3456105	0.11867704	0.2859266	1.0	5148	tags=43%, list=33%, signal=64%	
REACTOME_INTERLEUKIN_15_SIGNALING	REACTOME_INTERLEUKIN_15_SIGNALING		11	-0.4931441	-1.3428464	0.14734773	0.28937787	1.0	4803	tags=64%, list=31%, signal=92%	
REACTOME_PI_3K_CASCADE_FGFR4	REACTOME_PI_3K_CASCADE_FGFR4		8	-0.5383718	-1.3404927	0.1617357	0.29211485	1.0	1621	tags=38%, list=11%, signal=42%	
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM		20	-0.41934514	-1.3402983	0.11176471	0.29165	1.0	4073	tags=50%, list=26%, signal=68%	
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH	REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH		9	-0.528887	-1.3400027	0.15175097	0.291314	1.0	4681	tags=44%, list=30%, signal=64%	
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM		20	-0.40304238	-1.3397735	0.11089866	0.2909035	1.0	3085	tags=35%, list=20%, signal=44%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	REACTOME_ACYL_CHAIN_REMODELLING_OF_PS		12	-0.4757694	-1.3391182	0.12698413	0.29115498	1.0	4477	tags=58%, list=29%, signal=82%	
BIOCARTA_DEATH_PATHWAY	BIOCARTA_DEATH_PATHWAY		30	-0.36579594	-1.3375118	0.10240964	0.29273146	1.0	5563	tags=50%, list=36%, signal=78%	
REACTOME_RHOD_GTPASE_CYCLE	REACTOME_RHOD_GTPASE_CYCLE		46	-0.33370227	-1.336808	0.06508876	0.2930354	1.0	3515	tags=35%, list=23%, signal=45%	
REACTOME_INTERLEUKIN_27_SIGNALING	REACTOME_INTERLEUKIN_27_SIGNALING		8	-0.53604734	-1.3349156	0.1392157	0.29507336	1.0	3866	tags=75%, list=25%, signal=100%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1		16	-0.4364251	-1.333142	0.12162162	0.2970642	1.0	3508	tags=44%, list=23%, signal=57%	
BIOCARTA_EDG1_PATHWAY	BIOCARTA_EDG1_PATHWAY		16	-0.44012398	-1.3329102	0.11710037	0.29665047	1.0	3274	tags=31%, list=21%, signal=40%	
REACTOME_INTRA_GOLGI_TRAFFIC	REACTOME_INTRA_GOLGI_TRAFFIC		34	-0.35500517	-1.3279977	0.12093863	0.30313262	1.0	5289	tags=50%, list=34%, signal=76%	
REACTOME_GLYCOSPHINGOLIPID_TRANSPORT	REACTOME_GLYCOSPHINGOLIPID_TRANSPORT		7	-0.55875653	-1.3270451	0.15461847	0.30365628	1.0	5289	tags=71%, list=34%, signal=109%	
