#,LogFoldChange
Il10,-2.06399886837508
Il18,1.85522508035
Il1r2,-1.94613973378966
Il31ra,-5.7766499366836
Il5ra,1.20858635911979
Il9r,1.30563020698683
Inhca,-4.41001928357164
Itgam,-1.95990031710501
Itln1,-1.34114558648423
Itsn1,-1.12003467915676
Jhy,1.06265782297506
Kdr,-3.94185742694625
Kel,-4.57503331585323
Kif24,-1.18843816266432
Klra2,-5.54263447105783
Lamp3,1.8840307970925
Lcp2,-2.03793819562305
Ldlrad3,-1.84808023928432
Loxl3,-3.76093187252783
Lpcat2,-1.16477653602632
Lrrc25,-2.75343396830242
Lst1,-2.48576516002627
Lurap1,2.0410056212103
Marchf8,-1.88573477299124
Metrnl,-3.13331920025761
Mettl27,-1.81520896110246
Mettl7a1,-1.22927324564083
Mfsd6,-1.09248241022841
Mgat4b,-1.1594177481061
Mgll,-1.82944912788266
Mgst3,-1.84742041470819
Micall2,-4.30094720179094
Mpo,-8.88860426251239
Mpp2,-5.64185990468397
Ms4a3,-5.93431366009355
Ms4a4a,-2.9918285617644
Ms4a6c,-1.29579193840352
Ms4a6d,-3.05662831834415
Msrb1,-1.19941055405022
Mt1,-1.45263298402198
Mybl2,-1.23607287618224
Mybpc2,1.09695797435071
Mylk3,-6.97746906442062
Myo1f,-1.29419496201947
Mzf1,2.30176484979531
Nacc2,-1.07658870687472
Nadk,-1.05979982149197
Nebl,1.50137989153832
Nfib,1.3266174641553
Nfix,-1.87938994069966
Ninl,-2.38426270252982
Nkrf,1.05552821634692
Nr4a1,-2.21521620626088
Nsg2,-7.46217929271055
Oas1g,-3.14907670793647
Odad4,-1.58739603632243
Olfr432,4.68417762222072
Orc1,-1.30220463515038
Palm,-1.58791353579986
Pcp4,1.89844900895892
Pdgfb,-4.42514414810811
Phlda3,-4.2840854018543
Pifo,2.78190003289403
Pir,-6.35989810202158
Pkd2,-3.09376029691731
Plin2,-1.24428659523089
Plxna4os1,-4.7800303420405
Plxnb2,-1.84122612168655
Pparg,-4.21511940256734
Prdx2,-1.03398920475264
Prokr1,-4.22229868716743
Prss34,-9.28812688523936
Prtn3,-5.48782182906748
Ptpre,-1.01720761195799
Qser1,1.00925179460511
Rad54l2,1.06366125092034
Rap1gap2,-2.05283119401977
Rasgrf1,-2.78759290389802
Redrum,-5.1608942601415
Rgs18,1.6013540819963
Rras,-1.00538118092562
S1pr5,-3.43669958955498
Samd11,-2.32891128368771
Scarb1,-1.31932224552598
Scarf2,-3.7722869375358
Sema3b,2.23699636430669
Serpinb7,1.73700164680221
Sgms2,-4.74304068017823
Sh3bp4,-2.2183198810358
Shtn1,-1.56860542567346
Ska1,-1.4167320618652
Slc12a2,-1.43223203068496
Slc15a3,-1.10537475757847
Slc16a1,-1.22016035565822
Slc16a10,-1.73007487895458
Slc16a3,-2.74820416824662
Slc22a4,-4.38135790343143
Slc29a1,-1.04917378733037
Slc30a4,1.15177542129026
Slc39a8,-1.37428622420989
Slc43a1,-2.06139732966004
Slc43a3,-1.31629460599951
Slc4a1,-4.87614087110528
Slc5a11,-8.05228493767705
Slc6a20a,-3.6546187626707
Slc8b1,-1.03655598200156
Slfn14,-5.19481686547063
Slfn4,-2.15658527064897
Smox,-2.46869692871984
Smpdl3b,-6.54672758539118
Snord72,2.23605724068858
Socs3,-1.58282609222635
Sowahc,-1.29953067819112
Sox5,-1.10282976407092
Specc1,-2.28568286599416
Spin2c,1.30626655154278
Spint1,-1.87018021262545
Spn,-1.03195944593657
Src,1.40458991727644
Stac2,1.01573281827269
Stom,-1.06499328095318
Ston2,-3.39756907794842
Svil,-1.19457985982615
Tac2,-4.87706807344817
Tbc1d2b,-2.66981372971362
Tbx21,-1.01542253213971
Tcf7l2,-3.23476383176517
Terb1,1.13858089448421
Tgm2,-1.81505440162296
Tiam2,-3.79257883184781
Tinagl1,-3.78976485582858
Tlcd1,-1.38592434937777
Tmcc2,-4.49934428690685
Tmeff1,1.2326051555999
Tmem26,-1.3951797704632
Tmem38b,-1.37053855204094
Tmem51,-1.5440635888203
Tmod1,-4.10759694633983
Tnfrsf1b,-2.18203938608434
Tnfrsf21,-1.32796792681254
Tnfsf4,1.22134162305845
Tom1l1,-2.00196361634552
Trbv1,-6.33697372042613
Trbv14,-5.17983082596356
Trem3,-5.32569303403776
Trpm5,4.06229943961664
Tspan33,-2.27621270336574
Tyms,-1.28035478450351
Vegfc,-5.04653443135591
Vpreb3,1.10617326128261
Vwf,-3.86956870944876
Wnt10a,1.22103756267474
Wnt6,-5.70170760614599
Xdh,-2.57465961134861
Xkrx,1.48860227044445
Ypel4,-6.78710603543761
Zbtb10,1.21655147286971
Zfp119a,1.07202818706662
Zfp119b,1.11011826691876
Zfp40,1.54344721283445
Zfp455,1.53731796249896
Zfp729a,1.1222480834298
Zfp729b,1.00556804198154
Zfp759,1.01370284798644
Zfp78,1.04235244442875
Zfp85,1.28883471113908
Zfp85os,3.60965934171242
Zfp945,1.14463352070986
Zfp964,1.35217772206937
Zfp975,1.30939450035046
